일자,자치구,총사용수(B),총사용수(S)
2024-02-02,강동구,4041,99659
2024-02-02,강북구,1232,49158
2024-02-02,강서구,12651,193862
2024-02-02,관악구,1974,161416
2024-02-02,광진구,4337,65290
2024-02-02,구로구,3904,132947
2024-02-02,금천구,1884,102831
2024-02-02,노원구,5556,169098
2024-02-02,도봉구,2018,96073
2024-02-02,동대문구,3154,108773
2024-02-02,동작구,1647,95636
2024-02-02,마포구,4110,274839
2024-02-02,서대문구,1770,95636
2024-02-02,서초구,2560,156932
2024-02-02,성동구,3629,127491
2024-02-02,성북구,2111,49420
2024-02-02,송파구,8770,206142
2024-02-02,양천구,6058,37545
2024-02-02,영등포구,8291,340197
2024-02-02,용산구,1701,0
2024-02-02,은평구,2336,128289
2024-02-02,종로구,3707,250820
2024-02-02,중구,2436,278480
2024-02-02,중랑구,2693,93127
2024-02-03,강남구,1855,238294
2024-02-03,강동구,2931,64563
2024-02-03,강북구,1149,37297
2024-02-03,강서구,7987,129787
2024-02-03,관악구,1751,124680
2024-02-03,광진구,3111,54210
2024-02-03,구로구,2714,85349
2024-02-03,금천구,832,38627
2024-02-03,노원구,4703,122821
2024-02-03,도봉구,1792,72706
2024-02-03,동대문구,2271,80710
2024-02-03,동작구,1352,70251
2024-02-03,마포구,3203,224948
2024-02-03,서대문구,1458,73439
2024-02-03,서초구,1754,123117
2024-02-03,성동구,2386,83769
2024-02-03,성북구,1707,33241
2024-02-03,송파구,6323,131831
2024-02-03,양천구,4682,24109
2024-02-03,영등포구,5569,216200
2024-02-03,용산구,1323,0
2024-02-03,은평구,1919,92099
2024-02-03,종로구,2159,178541
2024-02-03,중구,1397,157290
2024-02-03,중랑구,2097,67784
2024-02-04,강남구,2154,143589
2024-02-04,강동구,3524,47789
2024-02-04,강북구,1190,30546
2024-02-04,강서구,7758,97434
2024-02-04,관악구,1936,91584
2024-02-04,광진구,3535,41729
2024-02-04,구로구,2942,63659
2024-02-04,금천구,978,28370
2024-02-04,노원구,4706,94118
2024-02-04,도봉구,1825,59760
2024-02-04,동대문구,2440,62623
2024-02-04,동작구,1563,50704
2024-02-04,마포구,3846,176157
2024-02-04,서대문구,1598,54323
2024-02-04,서초구,1938,98902
2024-02-04,성동구,2749,63308
2024-02-04,성북구,1933,27773
2024-02-04,송파구,7119,94131
2024-02-04,양천구,4555,17681
2024-02-04,영등포구,6099,160397
2024-02-04,용산구,1756,0
2024-02-04,은평구,1981,70186
2024-02-04,종로구,2175,129640
2024-02-04,중구,1398,121040
2024-02-04,중랑구,2198,50645
2024-02-05,강남구,678,405984
2024-02-05,강동구,1242,96109
2024-02-05,강북구,538,45541
2024-02-05,강서구,3328,184797
2024-02-05,관악구,498,146331
2024-02-05,광진구,1403,60722
2024-02-05,구로구,964,126257
2024-02-05,금천구,387,102515
2024-02-05,노원구,2521,160249
2024-02-05,도봉구,848,89697
2024-02-05,동대문구,1261,100643
2024-02-05,동작구,370,88791
2024-02-05,마포구,1058,254513
2024-02-05,서대문구,513,88995
2024-02-05,서초구,603,143702
2024-02-05,성동구,1234,119501
2024-02-05,성북구,921,46920
2024-02-05,송파구,2134,195458
2024-02-05,양천구,1703,35178
2024-02-05,영등포구,2138,321896
2024-02-05,용산구,419,0
2024-02-05,은평구,561,120596
2024-02-05,종로구,1280,231454
2024-02-05,중구,798,260564
2024-02-05,중랑구,1106,88273
2024-02-06,강남구,2386,419928
2024-02-06,강동구,3408,98148
2024-02-06,강북구,1048,47507
2024-02-06,강서구,10397,190528
2024-02-06,관악구,1625,153667
2024-02-06,광진구,3332,62820
2024-02-06,구로구,3189,130642
2024-02-06,금천구,1585,105114
2024-02-06,노원구,4234,165422
2024-02-06,도봉구,1546,93699
2024-02-06,동대문구,2495,106489
2024-02-06,동작구,1294,91870
2024-02-06,마포구,3247,261675
2024-02-06,서대문구,1356,93062
2024-02-06,서초구,2119,147633
2024-02-06,성동구,3048,122832
2024-02-06,성북구,1668,48431
2024-02-06,송파구,6469,203107
2024-02-06,양천구,4850,36837
2024-02-06,영등포구,6930,330748
2024-02-06,용산구,1338,0
2024-02-06,은평구,1736,126152
2024-02-06,종로구,2894,239947
2024-02-06,중구,2096,264955
2024-02-06,중랑구,2082,91842
2024-02-07,강남구,2608,412778
2024-02-07,강동구,3641,98249
2024-02-07,강북구,1097,47773
2024-02-07,강서구,11473,190615
2024-02-07,관악구,1671,155626
2024-02-07,광진구,3857,63722
2024-02-07,구로구,3411,130844
2024-02-07,금천구,1716,103548
2024-02-07,노원구,4898,166118
2024-02-07,도봉구,1732,94555
2024-02-07,동대문구,2776,106619
2024-02-07,동작구,1526,92523
2024-02-07,마포구,3615,262742
2024-02-07,서대문구,1512,92428
2024-02-07,서초구,2396,147256
2024-02-07,성동구,3222,121314
2024-02-07,성북구,1807,48708
2024-02-07,송파구,7306,201563
2024-02-07,양천구,5417,36597
2024-02-07,영등포구,7496,331029
2024-02-07,용산구,1450,0
2024-02-07,은평구,2009,126140
2024-02-07,종로구,3026,238771
2024-02-07,중구,2273,262388
2024-02-07,중랑구,2463,91772
2024-02-08,강남구,2701,380613
2024-02-08,강동구,3773,92454
2024-02-08,강북구,1261,46222
2024-02-08,강서구,11474,184594
2024-02-08,관악구,1871,149831
2024-02-08,광진구,4101,63847
2024-02-08,구로구,3642,126351
2024-02-08,금천구,1761,94435
2024-02-08,노원구,5427,160790
2024-02-08,도봉구,1943,91787
2024-02-08,동대문구,2863,102588
2024-02-08,동작구,1609,91274
2024-02-08,마포구,3844,256880
2024-02-08,서대문구,1666,90370
2024-02-08,서초구,2498,143208
2024-02-08,성동구,3284,116698
2024-02-08,성북구,1832,46994
2024-02-08,송파구,7818,187190
2024-02-08,양천구,5836,35346
2024-02-08,영등포구,8007,316341
2024-02-08,용산구,1492,0
2024-02-08,은평구,2178,123235
2024-02-08,종로구,3153,224454
2024-02-08,중구,2251,240096
2024-02-08,중랑구,2555,90334
2024-02-09,강남구,1406,102831
2024-02-09,강동구,2160,36475
2024-02-09,강북구,880,22804
2024-02-09,강서구,5070,83036
2024-02-09,관악구,1134,69142
2024-02-09,광진구,2138,31458
2024-02-09,구로구,1826,50936
2024-02-09,금천구,600,25670
2024-02-09,노원구,3640,72325
2024-02-09,도봉구,1336,43863
2024-02-09,동대문구,1606,45251
2024-02-09,동작구,956,44511
2024-02-09,마포구,2183,124543
2024-02-09,서대문구,1077,40893
2024-02-09,서초구,1324,59439
2024-02-09,성동구,1477,43403
2024-02-09,성북구,1193,20569
2024-02-09,송파구,4530,68126
2024-02-09,양천구,3127,14013
2024-02-09,영등포구,3632,106367
2024-02-09,용산구,917,0
2024-02-09,은평구,1530,58147
2024-02-09,종로구,1276,100944
2024-02-09,중구,844,91399
2024-02-09,중랑구,1651,41995
2024-02-10,강남구,1065,59757
2024-02-10,강동구,1601,26839
2024-02-10,강북구,722,21793
2024-02-10,강서구,3596,65890
2024-02-10,관악구,910,50430
2024-02-10,광진구,1594,22817
2024-02-10,구로구,1402,41399
2024-02-10,금천구,500,20317
2024-02-10,노원구,2454,62704
2024-02-10,도봉구,1079,38694
2024-02-10,동대문구,1149,31991
2024-02-10,동작구,755,30911
2024-02-10,마포구,1570,93706
2024-02-10,서대문구,759,29173
2024-02-10,서초구,840,57197
2024-02-10,성동구,1177,29361
2024-02-10,성북구,924,18192
2024-02-10,송파구,3207,46961
2024-02-10,양천구,2161,11133
2024-02-10,영등포구,2525,81667
2024-02-10,용산구,738,0
2024-02-10,은평구,1176,46893
2024-02-10,종로구,928,94073
2024-02-10,중구,653,87321
2024-02-10,중랑구,1298,35389
2024-02-11,강남구,1334,89821
2024-02-11,강동구,1925,37013
2024-02-11,강북구,792,25698
2024-02-11,강서구,4821,83985
2024-02-11,관악구,1123,67776
2024-02-11,광진구,1951,31929
2024-02-11,구로구,1739,51809
2024-02-11,금천구,581,24804
2024-02-11,노원구,3064,78333
2024-02-11,도봉구,1182,49098
2024-02-11,동대문구,1348,41612
2024-02-11,동작구,853,37909
2024-02-11,마포구,1949,137340
2024-02-11,서대문구,1022,39686
2024-02-11,서초구,1235,111249
2024-02-11,성동구,1420,46059
2024-02-11,성북구,1068,21931
2024-02-11,송파구,4074,69519
2024-02-11,양천구,3022,14689
2024-02-11,영등포구,3229,124249
2024-02-11,용산구,989,0
2024-02-11,은평구,1277,60024
2024-02-11,종로구,1235,126152
2024-02-11,중구,786,118284
2024-02-11,중랑구,1483,40926
2024-02-12,강남구,1984,118871
2024-02-12,강동구,2939,40662
2024-02-12,강북구,1152,27837
2024-02-12,강서구,7086,91272
2024-02-12,관악구,1683,76573
2024-02-12,광진구,3235,36676
2024-02-12,구로구,2622,55893
2024-02-12,금천구,906,27362
2024-02-12,노원구,4216,86006
2024-02-12,도봉구,1676,52335
2024-02-12,동대문구,2078,45942
2024-02-12,동작구,1411,42291
2024-02-12,마포구,3360,151558
2024-02-12,서대문구,1450,46103
2024-02-12,서초구,1787,117401
2024-02-12,성동구,2328,52300
2024-02-12,성북구,1520,23339
2024-02-12,송파구,6542,76136
2024-02-12,양천구,4364,15744
2024-02-12,영등포구,5524,135640
2024-02-12,용산구,1500,0
2024-02-12,은평구,1910,64330
2024-02-12,종로구,1746,126074
2024-02-12,중구,1252,115030
2024-02-12,중랑구,2155,45404
2024-02-13,강남구,3654,386479
2024-02-13,강동구,4421,90074
2024-02-13,강북구,1384,44851
2024-02-13,강서구,13268,178708
2024-02-13,관악구,2266,141914
2024-02-13,광진구,4866,59328
2024-02-13,구로구,4274,122973
2024-02-13,금천구,2042,97089
2024-02-13,노원구,6130,157108
2024-02-13,도봉구,2156,88633
2024-02-13,동대문구,3316,93461
2024-02-13,동작구,2052,84075
2024-02-13,마포구,5041,252036
2024-02-13,서대문구,2075,86448
2024-02-13,서초구,3100,153927
2024-02-13,성동구,4198,115130
2024-02-13,성북구,2233,44817
2024-02-13,송파구,9629,185112
2024-02-13,양천구,6742,34526
2024-02-13,영등포구,9867,309994
2024-02-13,용산구,2064,0
2024-02-13,은평구,2513,118425
2024-02-13,종로구,3775,216357
2024-02-13,중구,2617,248515
2024-02-13,중랑구,2991,85722
2024-02-14,강남구,4137,420719
2024-02-14,강동구,5105,96869
2024-02-14,강북구,1659,48297
2024-02-14,강서구,15478,189957
2024-02-14,관악구,2778,156436
2024-02-14,광진구,5605,63005
2024-02-14,구로구,4779,132822
2024-02-14,금천구,2471,105579
2024-02-14,노원구,7017,168082
2024-02-14,도봉구,2629,94372
2024-02-14,동대문구,3865,102364
2024-02-14,동작구,2368,90355
2024-02-14,마포구,6218,276535
2024-02-14,서대문구,2537,94760
2024-02-14,서초구,3694,155151
2024-02-14,성동구,4987,127459
2024-02-14,성북구,2746,49558
2024-02-14,송파구,10887,199778
2024-02-14,양천구,7439,37414
2024-02-14,영등포구,11440,335726
2024-02-14,용산구,2595,0
2024-02-14,은평구,3005,126133
2024-02-14,종로구,4541,250923
2024-02-14,중구,3270,271239
2024-02-14,중랑구,3443,91006
2024-02-15,강남구,1846,418929
2024-02-15,강동구,2510,94227
2024-02-15,강북구,851,45071
2024-02-15,강서구,7628,186348
2024-02-15,관악구,1325,153672
2024-02-15,광진구,2720,61758
2024-02-15,구로구,2350,127415
2024-02-15,금천구,1245,102421
2024-02-15,노원구,3279,160468
2024-02-15,도봉구,1177,88193
2024-02-15,동대문구,1925,99028
2024-02-15,동작구,1040,88639
2024-02-15,마포구,2297,267986
2024-02-15,서대문구,1046,92507
2024-02-15,서초구,1605,154316
2024-02-15,성동구,2085,124437
2024-02-15,성북구,1241,47703
2024-02-15,송파구,5011,198825
2024-02-15,양천구,3576,36034
2024-02-15,영등포구,5111,329663
2024-02-15,용산구,940,0
2024-02-15,은평구,1306,121897
2024-02-15,종로구,1862,241764
2024-02-15,중구,1377,273350
2024-02-15,중랑구,1525,88611
2024-02-16,강남구,3348,435679
2024-02-16,강동구,4358,100352
2024-02-16,강북구,1444,49255
2024-02-16,강서구,13001,196287
2024-02-16,관악구,2131,167278
2024-02-16,광진구,4609,68449
2024-02-16,구로구,4215,135337
2024-02-16,금천구,2116,105156
2024-02-16,노원구,5809,172780
2024-02-16,도봉구,2124,97826
2024-02-16,동대문구,3182,107866
2024-02-16,동작구,1892,96406
2024-02-16,마포구,4414,292387
2024-02-16,서대문구,1936,100764
2024-02-16,서초구,2765,172344
2024-02-16,성동구,3825,133881
2024-02-16,성북구,2130,49925
2024-02-16,송파구,9131,207812
2024-02-16,양천구,6467,38382
2024-02-16,영등포구,9133,348348
2024-02-16,용산구,1969,0
2024-02-16,은평구,2368,131150
2024-02-16,종로구,3593,264937
2024-02-16,중구,2608,286004
2024-02-16,중랑구,2810,95443
2024-02-17,강남구,2902,258859
2024-02-17,강동구,4133,69085
2024-02-17,강북구,1416,40529
2024-02-17,강서구,9658,139078
2024-02-17,관악구,2389,138892
2024-02-17,광진구,4526,59807
2024-02-17,구로구,3508,92546
2024-02-17,금천구,1211,42641
2024-02-17,노원구,5771,134521
2024-02-17,도봉구,2139,78163
2024-02-17,동대문구,2937,81823
2024-02-17,동작구,1991,74433
2024-02-17,마포구,4362,255434
2024-02-17,서대문구,1856,81317
2024-02-17,서초구,2655,142023
2024-02-17,성동구,3434,96284
2024-02-17,성북구,2045,36117
2024-02-17,송파구,8742,138789
2024-02-17,양천구,5807,26242
2024-02-17,영등포구,7432,233535
2024-02-17,용산구,2179,0
2024-02-17,은평구,2412,100212
2024-02-17,종로구,2678,209807
2024-02-17,중구,1718,184229
2024-02-17,중랑구,2764,73484
2024-02-18,강남구,1337,151708
2024-02-18,강동구,2068,47406
2024-02-18,강북구,643,29288
2024-02-18,강서구,3829,100596
2024-02-18,관악구,1077,96229
2024-02-18,광진구,2132,42757
2024-02-18,구로구,1508,64370
2024-02-18,금천구,481,28399
2024-02-18,노원구,2671,94343
2024-02-18,도봉구,929,57303
2024-02-18,동대문구,1373,58343
2024-02-18,동작구,878,50591
2024-02-18,마포구,1865,189828
2024-02-18,서대문구,833,56754
2024-02-18,서초구,1049,110741
2024-02-18,성동구,1455,67374
2024-02-18,성북구,924,26920
2024-02-18,송파구,3956,92723
2024-02-18,양천구,2569,17694
2024-02-18,영등포구,3099,169371
2024-02-18,용산구,799,0
2024-02-18,은평구,1026,70252
2024-02-18,종로구,1166,135273
2024-02-18,중구,689,126009
2024-02-18,중랑구,1270,51022
2024-02-19,강남구,1267,401651
2024-02-19,강동구,1533,93201
2024-02-19,강북구,586,43904
2024-02-19,강서구,6067,181687
2024-02-19,관악구,842,146940
2024-02-19,광진구,1872,60158
2024-02-19,구로구,1684,125613
2024-02-19,금천구,799,102379
2024-02-19,노원구,2433,155743
2024-02-19,도봉구,887,86809
2024-02-19,동대문구,1136,96145
2024-02-19,동작구,668,87025
2024-02-19,마포구,1701,255361
2024-02-19,서대문구,765,89905
2024-02-19,서초구,1112,149702
2024-02-19,성동구,1499,118774
2024-02-19,성북구,796,47090
2024-02-19,송파구,3639,190991
2024-02-19,양천구,2922,35264
2024-02-19,영등포구,3647,319243
2024-02-19,용산구,615,0
2024-02-19,은평구,789,118595
2024-02-19,종로구,1337,229751
2024-02-19,중구,961,260944
2024-02-19,중랑구,1003,86531
2024-02-20,강남구,1732,424178
2024-02-20,강동구,2473,97280
2024-02-20,강북구,729,47076
2024-02-20,강서구,7535,192702
2024-02-20,관악구,1273,155988
2024-02-20,광진구,2743,62475
2024-02-20,구로구,2189,131072
2024-02-20,금천구,1089,105685
2024-02-20,노원구,3244,166325
2024-02-20,도봉구,1134,93189
2024-02-20,동대문구,1862,103816
2024-02-20,동작구,1048,91290
2024-02-20,마포구,2349,271094
2024-02-20,서대문구,1054,96362
2024-02-20,서초구,1418,157912
2024-02-20,성동구,2145,125898
2024-02-20,성북구,1162,48270
2024-02-20,송파구,4846,201602
2024-02-20,양천구,3511,37258
2024-02-20,영등포구,4755,335924
2024-02-20,용산구,939,0
2024-02-20,은평구,1232,125708
2024-02-20,종로구,2130,250064
2024-02-20,중구,1444,275838
2024-02-20,중랑구,1480,91195
2024-02-21,강남구,332,416215
2024-02-21,강동구,385,96036
2024-02-21,강북구,179,45723
2024-02-21,강서구,1459,186307
2024-02-21,관악구,197,153809
2024-02-21,광진구,479,61346
2024-02-21,구로구,357,127093
2024-02-21,금천구,172,102437
2024-02-21,노원구,690,160854
2024-02-21,도봉구,246,88820
2024-02-21,동대문구,319,103560
2024-02-21,동작구,144,89416
2024-02-21,마포구,358,266148
2024-02-21,서대문구,203,92006
2024-02-21,서초구,265,154506
2024-02-21,성동구,376,122423
2024-02-21,성북구,232,47854
2024-02-21,송파구,812,197543
2024-02-21,양천구,659,36245
2024-02-21,영등포구,704,331681
2024-02-21,용산구,159,0
2024-02-21,은평구,248,122239
2024-02-21,종로구,370,246137
2024-02-21,중구,251,274371
2024-02-21,중랑구,281,88863
2024-02-22,강남구,806,429244
2024-02-22,강동구,1465,98461
2024-02-22,강북구,451,47043
2024-02-22,강서구,4487,194098
2024-02-22,관악구,473,159431
2024-02-22,광진구,1448,69615
2024-02-22,구로구,1077,132069
2024-02-22,금천구,579,104624
2024-02-22,노원구,2238,167060
2024-02-22,도봉구,777,92794
2024-02-22,동대문구,942,105844
2024-02-22,동작구,384,93046
2024-02-22,마포구,1284,281173
2024-02-22,서대문구,493,98026
2024-02-22,서초구,740,160807
2024-02-22,성동구,1142,128105
2024-02-22,성북구,595,49569
2024-02-22,송파구,2576,205199
2024-02-22,양천구,1967,38111
2024-02-22,영등포구,2503,345546
2024-02-22,용산구,403,0
2024-02-22,은평구,806,125596
2024-02-22,종로구,1072,251067
2024-02-22,중구,721,279804
2024-02-22,중랑구,856,93459
2024-02-23,강남구,2432,434869
2024-02-23,강동구,3368,99719
2024-02-23,강북구,1043,49207
2024-02-23,강서구,10530,197031
2024-02-23,관악구,1645,168328
2024-02-23,광진구,3356,68246
2024-02-23,구로구,3000,133816
2024-02-23,금천구,1437,103789
2024-02-23,노원구,4678,171482
2024-02-23,도봉구,1733,97038
2024-02-23,동대문구,2382,109342
2024-02-23,동작구,1276,98100
2024-02-23,마포구,3375,292855
2024-02-23,서대문구,1443,101737
2024-02-23,서초구,2135,171188
2024-02-23,성동구,2945,133533
2024-02-23,성북구,1511,50143
2024-02-23,송파구,6695,206905
2024-02-23,양천구,4798,38119
2024-02-23,영등포구,6939,351601
2024-02-23,용산구,1390,0
2024-02-23,은평구,2013,131191
2024-02-23,종로구,2889,263167
2024-02-23,중구,2112,293541
2024-02-23,중랑구,2127,95657
2024-02-24,강남구,1710,266097
2024-02-24,강동구,2732,69524
2024-02-24,강북구,894,40506
2024-02-24,강서구,6471,138151
2024-02-24,관악구,1366,138018
2024-02-24,광진구,2638,60696
2024-02-24,구로구,2307,92713
2024-02-24,금천구,779,41923
2024-02-24,노원구,3967,134634
2024-02-24,도봉구,1465,76286
2024-02-24,동대문구,1825,81359
2024-02-24,동작구,1103,75258
2024-02-24,마포구,2558,249626
2024-02-24,서대문구,1202,83286
2024-02-24,서초구,1589,145939
2024-02-24,성동구,1878,95003
2024-02-24,성북구,1308,36285
2024-02-24,송파구,5259,141394
2024-02-24,양천구,3976,26379
2024-02-24,영등포구,4311,239868
2024-02-24,용산구,1071,0
2024-02-24,은평구,1626,99887
2024-02-24,종로구,1808,206224
2024-02-24,중구,1044,185337
2024-02-24,중랑구,1771,73607
2024-02-25,강남구,1578,162684
2024-02-25,강동구,2394,49280
2024-02-25,강북구,816,29883
2024-02-25,강서구,5595,104999
2024-02-25,관악구,1230,97569
2024-02-25,광진구,2463,45840
2024-02-25,구로구,1950,66136
2024-02-25,금천구,641,29271
2024-02-25,노원구,3558,98548
2024-02-25,도봉구,1392,58440
2024-02-25,동대문구,1728,60327
