일자,자치구,총사용수,type
2024-02-12,도봉구,52335,Subway
2024-02-12,동대문구,45942,Subway
2024-02-12,동작구,42291,Subway
2024-02-12,마포구,151558,Subway
2024-02-12,서대문구,46103,Subway
2024-02-12,서초구,117401,Subway
2024-02-12,성동구,52300,Subway
2024-02-12,성북구,23339,Subway
2024-02-12,송파구,76136,Subway
2024-02-12,양천구,15744,Subway
2024-02-12,영등포구,135640,Subway
2024-02-12,은평구,64330,Subway
2024-02-12,종로구,126074,Subway
2024-02-12,중구,115030,Subway
2024-02-12,중랑구,45404,Subway
2024-02-13,강남구,386479,Subway
2024-02-13,강동구,90074,Subway
2024-02-13,강북구,44851,Subway
2024-02-13,강서구,178708,Subway
2024-02-13,관악구,141914,Subway
2024-02-13,광진구,59328,Subway
2024-02-13,구로구,122973,Subway
2024-02-13,금천구,97089,Subway
2024-02-13,노원구,157108,Subway
2024-02-13,도봉구,88633,Subway
2024-02-13,동대문구,93461,Subway
2024-02-13,동작구,84075,Subway
2024-02-13,마포구,252036,Subway
2024-02-13,서대문구,86448,Subway
2024-02-13,서초구,153927,Subway
2024-02-13,성동구,115130,Subway
2024-02-13,성북구,44817,Subway
2024-02-13,송파구,185112,Subway
2024-02-13,양천구,34526,Subway
2024-02-13,영등포구,309994,Subway
2024-02-13,은평구,118425,Subway
2024-02-13,종로구,216357,Subway
2024-02-13,중구,248515,Subway
2024-02-13,중랑구,85722,Subway
2024-02-14,강남구,420719,Subway
2024-02-14,강동구,96869,Subway
2024-02-14,강북구,48297,Subway
2024-02-14,강서구,189957,Subway
2024-02-14,관악구,156436,Subway
2024-02-14,광진구,63005,Subway
2024-02-14,구로구,132822,Subway
2024-02-14,금천구,105579,Subway
2024-02-14,노원구,168082,Subway
2024-02-14,도봉구,94372,Subway
2024-02-14,동대문구,102364,Subway
2024-02-14,동작구,90355,Subway
2024-02-14,마포구,276535,Subway
2024-02-14,서대문구,94760,Subway
2024-02-14,서초구,155151,Subway
2024-02-14,성동구,127459,Subway
2024-02-14,성북구,49558,Subway
2024-02-14,송파구,199778,Subway
2024-02-14,양천구,37414,Subway
2024-02-14,영등포구,335726,Subway
2024-02-14,은평구,126133,Subway
2024-02-14,종로구,250923,Subway
2024-02-14,중구,271239,Subway
2024-02-14,중랑구,91006,Subway
2024-02-15,강남구,418929,Subway
2024-02-15,강동구,94227,Subway
2024-02-15,강북구,45071,Subway
2024-02-15,강서구,186348,Subway
2024-02-15,관악구,153672,Subway
2024-02-15,광진구,61758,Subway
2024-02-15,구로구,127415,Subway
2024-02-15,금천구,102421,Subway
2024-02-15,노원구,160468,Subway
2024-02-15,도봉구,88193,Subway
2024-02-15,동대문구,99028,Subway
2024-02-15,동작구,88639,Subway
2024-02-15,마포구,267986,Subway
2024-02-15,서대문구,92507,Subway
2024-02-15,서초구,154316,Subway
2024-02-15,성동구,124437,Subway
2024-02-15,성북구,47703,Subway
2024-02-15,송파구,198825,Subway
2024-02-15,양천구,36034,Subway
2024-02-15,영등포구,329663,Subway
2024-02-15,은평구,121897,Subway
2024-02-15,종로구,241764,Subway
2024-02-15,중구,273350,Subway
2024-02-15,중랑구,88611,Subway
2024-02-16,강남구,435679,Subway
2024-02-16,강동구,100352,Subway
2024-02-16,강북구,49255,Subway
2024-02-16,강서구,196287,Subway
2024-02-16,관악구,167278,Subway
2024-02-16,광진구,68449,Subway
2024-02-16,구로구,135337,Subway
2024-02-16,금천구,105156,Subway
2024-02-16,노원구,172780,Subway
2024-02-16,도봉구,97826,Subway
2024-02-16,동대문구,107866,Subway
2024-02-16,동작구,96406,Subway
2024-02-16,마포구,292387,Subway
2024-02-16,서대문구,100764,Subway
2024-02-16,서초구,172344,Subway
2024-02-16,성동구,133881,Subway
2024-02-16,성북구,49925,Subway
2024-02-16,송파구,207812,Subway
2024-02-16,양천구,38382,Subway
2024-02-16,영등포구,348348,Subway
2024-02-16,은평구,131150,Subway
2024-02-16,종로구,264937,Subway
2024-02-16,중구,286004,Subway
2024-02-16,중랑구,95443,Subway
2024-02-17,강남구,258859,Subway
2024-02-17,강동구,69085,Subway
2024-02-17,강북구,40529,Subway
2024-02-17,강서구,139078,Subway
2024-02-17,관악구,138892,Subway
2024-02-17,광진구,59807,Subway
2024-02-17,구로구,92546,Subway
2024-02-17,금천구,42641,Subway
2024-02-17,노원구,134521,Subway
2024-02-17,도봉구,78163,Subway
2024-02-17,동대문구,81823,Subway
2024-02-17,동작구,74433,Subway
2024-02-17,마포구,255434,Subway
2024-02-17,서대문구,81317,Subway
2024-02-17,서초구,142023,Subway
2024-02-17,성동구,96284,Subway
2024-02-17,성북구,36117,Subway
2024-02-17,송파구,138789,Subway
2024-02-17,양천구,26242,Subway
2024-02-17,영등포구,233535,Subway
2024-02-17,은평구,100212,Subway
2024-02-17,종로구,209807,Subway
2024-02-17,중구,184229,Subway
2024-02-17,중랑구,73484,Subway
2024-02-18,강남구,151708,Subway
2024-02-18,강동구,47406,Subway
2024-02-18,강북구,29288,Subway
2024-02-18,강서구,100596,Subway
2024-02-18,관악구,96229,Subway
2024-02-18,광진구,42757,Subway
2024-02-18,구로구,64370,Subway
2024-02-18,금천구,28399,Subway
2024-02-18,노원구,94343,Subway
2024-02-18,도봉구,57303,Subway
2024-02-18,동대문구,58343,Subway
2024-02-18,동작구,50591,Subway
2024-02-18,마포구,189828,Subway
2024-02-18,서대문구,56754,Subway
2024-02-18,서초구,110741,Subway
2024-02-18,성동구,67374,Subway
2024-02-18,성북구,26920,Subway
2024-02-18,송파구,92723,Subway
2024-02-18,양천구,17694,Subway
2024-02-18,영등포구,169371,Subway
2024-02-18,은평구,70252,Subway
2024-02-18,종로구,135273,Subway
2024-02-18,중구,126009,Subway
2024-02-18,중랑구,51022,Subway
2024-02-19,강남구,401651,Subway
2024-02-19,강동구,93201,Subway
2024-02-19,강북구,43904,Subway
2024-02-19,강서구,181687,Subway
2024-02-19,관악구,146940,Subway
2024-02-19,광진구,60158,Subway
2024-02-19,구로구,125613,Subway
2024-02-19,금천구,102379,Subway
2024-02-19,노원구,155743,Subway
2024-02-19,도봉구,86809,Subway
2024-02-19,동대문구,96145,Subway
2024-02-19,동작구,87025,Subway
2024-02-19,마포구,255361,Subway
2024-02-19,서대문구,89905,Subway
2024-02-19,서초구,149702,Subway
2024-02-19,성동구,118774,Subway
2024-02-19,성북구,47090,Subway
2024-02-19,송파구,190991,Subway
2024-02-19,양천구,35264,Subway
2024-02-19,영등포구,319243,Subway
2024-02-19,은평구,118595,Subway
2024-02-19,종로구,229751,Subway
2024-02-19,중구,260944,Subway
2024-02-19,중랑구,86531,Subway
2024-02-20,강남구,424178,Subway
2024-02-20,강동구,97280,Subway
2024-02-20,강북구,47076,Subway
2024-02-20,강서구,192702,Subway
2024-02-20,관악구,155988,Subway
2024-02-20,광진구,62475,Subway
2024-02-20,구로구,131072,Subway
2024-02-20,금천구,105685,Subway
2024-02-20,노원구,166325,Subway
2024-02-20,도봉구,93189,Subway
2024-02-20,동대문구,103816,Subway
2024-02-20,동작구,91290,Subway
2024-02-20,마포구,271094,Subway
2024-02-20,서대문구,96362,Subway
2024-02-20,서초구,157912,Subway
2024-02-20,성동구,125898,Subway
2024-02-20,성북구,48270,Subway
2024-02-20,송파구,201602,Subway
2024-02-20,양천구,37258,Subway
2024-02-20,영등포구,335924,Subway
2024-02-20,은평구,125708,Subway
2024-02-20,종로구,250064,Subway
2024-02-20,중구,275838,Subway
2024-02-20,중랑구,91195,Subway
2024-02-21,강남구,416215,Subway
2024-02-21,강동구,96036,Subway
2024-02-21,강북구,45723,Subway
2024-02-21,강서구,186307,Subway
2024-02-21,관악구,153809,Subway
2024-02-21,광진구,61346,Subway
2024-02-21,구로구,127093,Subway
2024-02-21,금천구,102437,Subway
2024-02-21,노원구,160854,Subway
2024-02-21,도봉구,88820,Subway
2024-02-21,동대문구,103560,Subway
2024-02-21,동작구,89416,Subway
2024-02-21,마포구,266148,Subway
2024-02-21,서대문구,92006,Subway
2024-02-21,서초구,154506,Subway
2024-02-21,성동구,122423,Subway
2024-02-21,성북구,47854,Subway
2024-02-21,송파구,197543,Subway
2024-02-21,양천구,36245,Subway
2024-02-21,영등포구,331681,Subway
2024-02-21,은평구,122239,Subway
2024-02-21,종로구,246137,Subway
2024-02-21,중구,274371,Subway
2024-02-21,중랑구,88863,Subway
2024-02-22,강남구,429244,Subway
2024-02-22,강동구,98461,Subway
2024-02-22,강북구,47043,Subway
2024-02-22,강서구,194098,Subway
2024-02-22,관악구,159431,Subway
2024-02-22,광진구,69615,Subway
2024-02-22,구로구,132069,Subway
2024-02-22,금천구,104624,Subway
2024-02-22,노원구,167060,Subway
2024-02-22,도봉구,92794,Subway
2024-02-22,동대문구,105844,Subway
2024-02-22,동작구,93046,Subway
2024-02-22,마포구,281173,Subway
2024-02-22,서대문구,98026,Subway
2024-02-22,서초구,160807,Subway
2024-02-22,성동구,128105,Subway
2024-02-22,성북구,49569,Subway
2024-02-22,송파구,205199,Subway
2024-02-22,양천구,38111,Subway
2024-02-22,영등포구,345546,Subway
2024-02-22,은평구,125596,Subway
2024-02-22,종로구,251067,Subway
2024-02-22,중구,279804,Subway
2024-02-22,중랑구,93459,Subway
2024-02-23,강남구,434869,Subway
2024-02-23,강동구,99719,Subway
2024-02-23,강북구,49207,Subway
2024-02-23,강서구,197031,Subway
2024-02-23,관악구,168328,Subway
2024-02-23,광진구,68246,Subway
2024-02-23,구로구,133816,Subway
2024-02-23,금천구,103789,Subway
2024-02-23,노원구,171482,Subway
2024-02-23,도봉구,97038,Subway
2024-02-23,동대문구,109342,Subway
2024-02-23,동작구,98100,Subway
2024-02-23,마포구,292855,Subway
2024-02-23,서대문구,101737,Subway
2024-02-23,서초구,171188,Subway
2024-02-23,성동구,133533,Subway
2024-02-23,성북구,50143,Subway
2024-02-23,송파구,206905,Subway
2024-02-23,양천구,38119,Subway
2024-02-23,영등포구,351601,Subway
2024-02-23,은평구,131191,Subway
2024-02-23,종로구,263167,Subway
2024-02-23,중구,293541,Subway
2024-02-23,중랑구,95657,Subway
2024-02-24,강남구,266097,Subway
2024-02-24,강동구,69524,Subway
2024-02-24,강북구,40506,Subway
2024-02-24,강서구,138151,Subway
2024-02-24,관악구,138018,Subway
2024-02-24,광진구,60696,Subway
2024-02-24,구로구,92713,Subway
2024-02-24,금천구,41923,Subway
2024-02-24,노원구,134634,Subway
2024-02-24,도봉구,76286,Subway
2024-02-24,동대문구,81359,Subway
2024-02-24,동작구,75258,Subway
2024-02-24,마포구,249626,Subway
2024-02-24,서대문구,83286,Subway
2024-02-24,서초구,145939,Subway
2024-02-24,성동구,95003,Subway
2024-02-24,성북구,36285,Subway
2024-02-24,송파구,141394,Subway
2024-02-24,양천구,26379,Subway
2024-02-24,영등포구,239868,Subway
2024-02-24,은평구,99887,Subway
2024-02-24,종로구,206224,Subway
2024-02-24,중구,185337,Subway
2024-02-24,중랑구,73607,Subway
2024-02-25,강남구,162684,Subway
2024-02-25,강동구,49280,Subway
2024-02-25,강북구,29883,Subway
2024-02-25,강서구,104999,Subway
2024-02-25,관악구,97569,Subway
2024-02-25,광진구,45840,Subway
2024-02-25,구로구,66136,Subway
2024-02-25,금천구,29271,Subway
2024-02-25,노원구,98548,Subway
2024-02-25,도봉구,58440,Subway
2024-02-25,동대문구,60327,Subway
2024-02-25,동작구,52242,Subway
2024-02-25,마포구,190804,Subway
2024-02-25,서대문구,60631,Subway
2024-02-25,서초구,114181,Subway
2024-02-25,성동구,68922,Subway
2024-02-25,성북구,28242,Subway
2024-02-25,송파구,98821,Subway
2024-02-25,양천구,18687,Subway
2024-02-25,영등포구,174472,Subway
2024-02-25,은평구,72268,Subway
2024-02-25,종로구,135835,Subway
2024-02-25,중구,134854,Subway
2024-02-25,중랑구,52570,Subway
2024-02-26,강남구,410161,Subway
2024-02-26,강동구,96268,Subway
2024-02-26,강북구,47128,Subway
2024-02-26,강서구,186861,Subway
2024-02-26,관악구,152468,Subway
2024-02-26,광진구,62801,Subway
2024-02-26,구로구,130078,Subway
2024-02-26,금천구,103912,Subway
2024-02-26,노원구,163519,Subway
2024-02-26,도봉구,92637,Subway
2024-02-26,동대문구,103296,Subway
2024-02-26,동작구,90320,Subway
2024-02-26,마포구,270559,Subway
2024-02-26,서대문구,99889,Subway
2024-02-26,서초구,154113,Subway
2024-02-26,성동구,125303,Subway
2024-02-26,성북구,48083,Subway
2024-02-26,송파구,195757,Subway
2024-02-26,양천구,36751,Subway
2024-02-26,영등포구,328717,Subway
2024-02-26,은평구,125170,Subway
2024-02-26,종로구,243140,Subway
2024-02-26,중구,266803,Subway
2024-02-26,중랑구,91092,Subway
2024-02-27,강남구,424105,Subway
2024-02-27,강동구,96694,Subway
2024-02-27,강북구,48157,Subway
2024-02-27,강서구,189718,Subway
2024-02-27,관악구,158319,Subway
2024-02-27,광진구,63704,Subway
2024-02-27,구로구,132055,Subway
2024-02-27,금천구,104706,Subway
2024-02-27,노원구,168020,Subway
2024-02-27,도봉구,95137,Subway
2024-02-27,동대문구,104839,Subway
2024-02-27,동작구,92756,Subway
2024-02-27,마포구,274497,Subway
2024-02-27,서대문구,96132,Subway
2024-02-27,서초구,157417,Subway
2024-02-27,성동구,128450,Subway
2024-02-27,성북구,48897,Subway
2024-02-27,송파구,201826,Subway
2024-02-27,양천구,37627,Subway
2024-02-27,영등포구,335849,Subway
2024-02-27,은평구,127099,Subway
2024-02-27,종로구,250155,Subway
2024-02-27,중구,273421,Subway
2024-02-27,중랑구,93042,Subway
2024-02-28,강남구,425616,Subway
2024-02-28,강동구,98273,Subway
2024-02-28,강북구,48471,Subway
2024-02-28,강서구,193199,Subway
2024-02-28,관악구,160107,Subway
2024-02-28,광진구,65194,Subway
2024-02-28,구로구,133067,Subway
2024-02-28,금천구,104744,Subway
2024-02-28,노원구,169964,Subway
2024-02-28,도봉구,95867,Subway
2024-02-28,동대문구,106803,Subway
2024-02-28,동작구,93819,Subway
2024-02-28,마포구,274422,Subway
2024-02-28,서대문구,95833,Subway
2024-02-28,서초구,158557,Subway
2024-02-28,성동구,129336,Subway
2024-02-28,성북구,49360,Subway
2024-02-28,송파구,205530,Subway
2024-02-28,양천구,37770,Subway
2024-02-28,영등포구,341009,Subway
2024-02-28,은평구,129020,Subway
2024-02-28,종로구,254562,Subway
2024-02-28,중구,277737,Subway
2024-02-28,중랑구,93796,Subway
2024-02-29,강남구,426305,Subway
2024-02-29,강동구,98576,Subway
2024-02-29,강북구,48481,Subway
2024-02-29,강서구,194479,Subway
2024-02-29,관악구,165831,Subway
2024-02-29,광진구,67985,Subway
2024-02-29,구로구,134155,Subway
2024-02-29,금천구,103388,Subway
2024-02-29,노원구,170405,Subway
2024-02-29,도봉구,96105,Subway
2024-02-29,동대문구,110462,Subway
2024-02-29,동작구,95667,Subway
2024-02-29,마포구,286217,Subway
2024-02-29,서대문구,99440,Subway
2024-02-29,서초구,169259,Subway
2024-02-29,성동구,128650,Subway
2024-02-29,성북구,49789,Subway
2024-02-29,송파구,205388,Subway
2024-02-29,양천구,38122,Subway
2024-02-29,영등포구,342899,Subway
2024-02-29,은평구,129612,Subway
2024-02-29,종로구,258140,Subway
2024-02-29,중구,276923,Subway
2024-02-29,중랑구,94368,Subway
2024-03-01,강남구,182077,Subway
2024-03-01,강동구,56241,Subway
2024-03-01,강북구,34038,Subway
2024-03-01,강서구,119001,Subway
2024-03-01,관악구,109932,Subway
2024-03-01,광진구,53061,Subway
2024-03-01,구로구,74221,Subway
2024-03-01,금천구,34979,Subway
2024-03-01,노원구,107348,Subway
2024-03-01,도봉구,63247,Subway
2024-03-01,동대문구,69450,Subway
2024-03-01,동작구,61654,Subway
2024-03-01,마포구,210185,Subway
2024-03-01,서대문구,76019,Subway
2024-03-01,서초구,117310,Subway
2024-03-01,성동구,79361,Subway
2024-03-01,성북구,29985,Subway
2024-03-01,송파구,111948,Subway
2024-03-01,양천구,20966,Subway
2024-03-01,영등포구,193735,Subway
2024-03-01,은평구,83477,Subway
2024-03-01,종로구,188327,Subway
2024-03-01,중구,167775,Subway
2024-03-01,중랑구,60402,Subway
2024-03-02,강남구,217143,Subway
2024-03-02,강동구,59591,Subway
2024-03-02,강북구,34530,Subway
2024-03-02,강서구,121187,Subway
2024-03-02,관악구,113830,Subway
2024-03-02,광진구,53393,Subway
2024-03-02,구로구,78523,Subway
2024-03-02,금천구,34119,Subway
2024-03-02,노원구,114319,Subway
2024-03-02,도봉구,65517,Subway
2024-03-02,동대문구,71703,Subway
2024-03-02,동작구,64721,Subway
2024-03-02,마포구,216638,Subway
2024-03-02,서대문구,73816,Subway
2024-03-02,서초구,125067,Subway
2024-03-02,성동구,79082,Subway
2024-03-02,성북구,31205,Subway
2024-03-02,송파구,117488,Subway
2024-03-02,양천구,21928,Subway
2024-03-02,영등포구,197037,Subway
2024-03-02,은평구,87158,Subway
2024-03-02,종로구,171726,Subway
2024-03-02,중구,153113,Subway
2024-03-02,중랑구,62839,Subway
2024-03-03,강남구,141252,Subway
2024-03-03,강동구,46985,Subway
2024-03-03,강북구,29526,Subway
2024-03-03,강서구,98606,Subway
2024-03-03,관악구,92469,Subway
2024-03-03,광진구,42346,Subway
2024-03-03,구로구,62792,Subway
2024-03-03,금천구,27746,Subway
2024-03-03,노원구,94472,Subway
2024-03-03,도봉구,57724,Subway
2024-03-03,동대문구,60865,Subway
2024-03-03,동작구,49982,Subway
2024-03-03,마포구,167501,Subway
2024-03-03,서대문구,56054,Subway
2024-03-03,서초구,114970,Subway
2024-03-03,성동구,61710,Subway
2024-03-03,성북구,27557,Subway
2024-03-03,송파구,92640,Subway
2024-03-03,양천구,17560,Subway
2024-03-03,영등포구,165431,Subway
2024-03-03,은평구,70574,Subway
2024-03-03,종로구,123862,Subway
2024-03-03,중구,115993,Subway
2024-03-03,중랑구,50134,Subway
2024-03-04,강남구,390205,Subway
2024-03-04,강동구,97274,Subway
2024-03-04,강북구,49296,Subway
2024-03-04,강서구,187693,Subway
2024-03-04,관악구,150906,Subway
2024-03-04,광진구,65277,Subway
2024-03-04,구로구,130640,Subway
2024-03-04,금천구,100868,Subway
2024-03-04,노원구,170025,Subway
2024-03-04,도봉구,95941,Subway
2024-03-04,동대문구,109408,Subway
2024-03-04,동작구,92557,Subway
2024-03-04,마포구,253248,Subway
2024-03-04,서대문구,102108,Subway
2024-03-04,서초구,148352,Subway
2024-03-04,성동구,125938,Subway
2024-03-04,성북구,52233,Subway
2024-03-04,송파구,198499,Subway
2024-03-04,양천구,37114,Subway
2024-03-04,영등포구,316776,Subway
2024-03-04,은평구,126229,Subway
2024-03-04,종로구,232915,Subway
2024-03-04,중구,258863,Subway
2024-03-04,중랑구,93622,Subway
2024-03-05,강남구,408975,Subway
2024-03-05,강동구,98796,Subway
2024-03-05,강북구,50191,Subway
2024-03-05,강서구,189407,Subway
2024-03-05,관악구,156525,Subway
2024-03-05,광진구,66525,Subway
2024-03-05,구로구,132863,Subway
