사용일자,자치구,승차총승객수
20240505,성동구,63761
20240505,성북구,24362
20240505,송파구,91035
20240505,양천구,15661
20240505,영등포구,159483
20240505,은평구,63558
20240505,종로구,123753
20240505,중구,128655
20240505,중랑구,46441
20240506,강남구,144753
20240506,강동구,46477
20240506,강북구,28303
20240506,강서구,99126
20240506,관악구,85119
20240506,광진구,41726
20240506,구로구,60856
20240506,금천구,27943
20240506,노원구,91205
20240506,도봉구,52865
20240506,동대문구,55618
20240506,동작구,50431
20240506,마포구,170091
20240506,서대문구,55724
20240506,서초구,130041
20240506,성동구,64327
20240506,성북구,25230
20240506,송파구,88795
20240506,양천구,17012
20240506,영등포구,150520
20240506,은평구,65911
20240506,종로구,133560
20240506,중구,121819
20240506,중랑구,50110
20240507,강남구,406143
20240507,강동구,100458
20240507,강북구,50493
20240507,강서구,192070
20240507,관악구,155772
20240507,광진구,64895
20240507,구로구,133417
20240507,금천구,105989
20240507,노원구,175885
20240507,도봉구,98301
20240507,동대문구,109510
20240507,동작구,96168
20240507,마포구,264234
20240507,서대문구,105461
20240507,서초구,159238
20240507,성동구,132625
20240507,성북구,53550
20240507,송파구,212222
20240507,양천구,38013
20240507,영등포구,329845
20240507,은평구,129676
20240507,종로구,237702
20240507,중구,274656
20240507,중랑구,95598
20240508,강남구,410421
20240508,강동구,102893
20240508,강북구,54126
20240508,강서구,198798
20240508,관악구,161795
20240508,광진구,67278
20240508,구로구,138182
20240508,금천구,107085
20240508,노원구,182950
20240508,도봉구,102932
20240508,동대문구,115371
20240508,동작구,100349
20240508,마포구,266452
20240508,서대문구,109480
20240508,서초구,158052
20240508,성동구,137239
20240508,성북구,56265
20240508,송파구,217052
20240508,양천구,38552
20240508,영등포구,339635
20240508,은평구,135886
20240508,종로구,255231
20240508,중구,281436
20240508,중랑구,99157
20240509,강남구,423326
20240509,강동구,102586
20240509,강북구,53165
20240509,강서구,199216
20240509,관악구,164751
20240509,광진구,69647
20240509,구로구,137820
20240509,금천구,107195
20240509,노원구,184009
20240509,도봉구,102717
20240509,동대문구,116803
20240509,동작구,100568
20240509,마포구,276844
20240509,서대문구,110734
20240509,서초구,163867
20240509,성동구,140183
20240509,성북구,55831
20240509,송파구,221949
20240509,양천구,38981
20240509,영등포구,344023
20240509,은평구,134514
20240509,종로구,262551
20240509,중구,290115
20240509,중랑구,99440
20240510,강남구,435609
20240510,강동구,105615
20240510,강북구,53830
20240510,강서구,205442
20240510,관악구,174597
20240510,광진구,73780
20240510,구로구,142589
20240510,금천구,106976
20240510,노원구,188803
20240510,도봉구,106645
20240510,동대문구,118662
20240510,동작구,105188
20240510,마포구,294838
20240510,서대문구,113812
20240510,서초구,179220
20240510,성동구,147941
20240510,성북구,56905
20240510,송파구,228063
20240510,양천구,40867
20240510,영등포구,358290
20240510,은평구,138557
20240510,종로구,279078
20240510,중구,297111
20240510,중랑구,103738
20240511,강남구,252418
20240511,강동구,68433
20240511,강북구,39653
20240511,강서구,131780
20240511,관악구,130913
20240511,광진구,59525
20240511,구로구,87294
20240511,금천구,39804
20240511,노원구,130798
20240511,도봉구,74621
20240511,동대문구,82564
20240511,동작구,74518
20240511,마포구,228053
20240511,서대문구,84190
20240511,서초구,144675
20240511,성동구,94151
20240511,성북구,36496
20240511,송파구,141759
20240511,양천구,24922
20240511,영등포구,229112
20240511,은평구,95886
20240511,종로구,234843
20240511,중구,183436
20240511,중랑구,71901
20240512,강남구,161458
20240512,강동구,51847
20240512,강북구,34025
20240512,강서구,108285
20240512,관악구,103629
20240512,광진구,49424
20240512,구로구,70561
20240512,금천구,32885
20240512,노원구,111380
20240512,도봉구,66687
20240512,동대문구,67503
20240512,동작구,55960
20240512,마포구,191164
20240512,서대문구,62279
20240512,서초구,131236
20240512,성동구,83954
20240512,성북구,30644
20240512,송파구,120114
20240512,양천구,19564
20240512,영등포구,176231
20240512,은평구,78801
20240512,종로구,164369
20240512,중구,146597
20240512,중랑구,58097
20240513,강남구,405262
20240513,강동구,100842
20240513,강북구,52000
20240513,강서구,193001
20240513,관악구,158451
20240513,광진구,67195
20240513,구로구,134739
20240513,금천구,106622
20240513,노원구,178655
20240513,도봉구,100051
20240513,동대문구,112931
20240513,동작구,97926
20240513,마포구,266775
20240513,서대문구,105670
20240513,서초구,159211
20240513,성동구,133187
20240513,성북구,53827
20240513,송파구,206785
20240513,양천구,38388
20240513,영등포구,332789
20240513,은평구,131408
20240513,종로구,250881
20240513,중구,280394
20240513,중랑구,97886
20240514,강남구,426232
20240514,강동구,106968
20240514,강북구,54460
20240514,강서구,202138
20240514,관악구,173397
20240514,광진구,72600
20240514,구로구,141095
20240514,금천구,108568
20240514,노원구,190828
20240514,도봉구,105601
20240514,동대문구,119437
20240514,동작구,104021
20240514,마포구,287260
20240514,서대문구,113804
20240514,서초구,171500
20240514,성동구,142359
20240514,성북구,56727
20240514,송파구,228718
20240514,양천구,40561
20240514,영등포구,349651
20240514,은평구,137047
20240514,종로구,272870
20240514,중구,298517
20240514,중랑구,102512
20240515,강남구,176165
20240515,강동구,53709
20240515,강북구,37009
20240515,강서구,108099
20240515,관악구,103067
20240515,광진구,48538
20240515,구로구,69114
20240515,금천구,32457
20240515,노원구,112098
20240515,도봉구,64195
20240515,동대문구,65962
20240515,동작구,59188
20240515,마포구,185163
20240515,서대문구,65588
20240515,서초구,104108
20240515,성동구,71651
20240515,성북구,31138
20240515,송파구,113502
20240515,양천구,19292
20240515,영등포구,173705
20240515,은평구,82203
20240515,종로구,179654
20240515,중구,135871
20240515,중랑구,58477
20240516,강남구,417951
20240516,강동구,101999
20240516,강북구,52305
20240516,강서구,195963
20240516,관악구,164636
20240516,광진구,68493
20240516,구로구,135653
20240516,금천구,105605
20240516,노원구,184113
20240516,도봉구,102206
20240516,동대문구,115903
20240516,동작구,99454
20240516,마포구,278864
20240516,서대문구,110031
20240516,서초구,163953
20240516,성동구,136951
20240516,성북구,55264
20240516,송파구,219043
20240516,양천구,39282
20240516,영등포구,339988
20240516,은평구,133447
20240516,종로구,261159
20240516,중구,289432
20240516,중랑구,99879
20240517,강남구,423734
20240517,강동구,102744
20240517,강북구,52893
20240517,강서구,200135
20240517,관악구,171896
20240517,광진구,71650
20240517,구로구,137988
20240517,금천구,105643
20240517,노원구,190866
20240517,도봉구,105320
20240517,동대문구,118213
20240517,동작구,103787
20240517,마포구,291405
20240517,서대문구,111897
20240517,서초구,176684
20240517,성동구,142264
20240517,성북구,55143
20240517,송파구,230267
20240517,양천구,39604
20240517,영등포구,349526
20240517,은평구,135850
20240517,종로구,269518
20240517,중구,299079
20240517,중랑구,103573
20240518,강남구,250144
20240518,강동구,72993
20240518,강북구,43447
20240518,강서구,142637
20240518,관악구,141460
20240518,광진구,66360
20240518,구로구,95158
20240518,금천구,45053
20240518,노원구,164992
20240518,도봉구,83341
20240518,동대문구,87298
20240518,동작구,80382
20240518,마포구,254587
20240518,서대문구,90042
20240518,서초구,153711
20240518,성동구,107596
20240518,성북구,39787
20240518,송파구,172180
20240518,양천구,28027
20240518,영등포구,240840
20240518,은평구,103947
20240518,종로구,214536
20240518,중구,193706
20240518,중랑구,91765
20240519,강남구,153432
20240519,강동구,52068
20240519,강북구,33550
20240519,강서구,106246
20240519,관악구,101905
20240519,광진구,48240
20240519,구로구,69804
20240519,금천구,33110
20240519,노원구,127428
20240519,도봉구,66075
20240519,동대문구,65404
20240519,동작구,56186
20240519,마포구,191796
20240519,서대문구,64051
20240519,서초구,127832
20240519,성동구,75201
20240519,성북구,30050
20240519,송파구,116417
20240519,양천구,20246
20240519,영등포구,177644
20240519,은평구,77795
20240519,종로구,145541
20240519,중구,142432
20240519,중랑구,69495
20240520,강남구,397350
20240520,강동구,99602
20240520,강북구,49573
20240520,강서구,192167
20240520,관악구,155503
20240520,광진구,63813
20240520,구로구,132854
20240520,금천구,105034
20240520,노원구,180575
20240520,도봉구,97890
20240520,동대문구,111407
20240520,동작구,95850
20240520,마포구,263142
20240520,서대문구,102733
20240520,서초구,150290
20240520,성동구,130055
20240520,성북구,53076
20240520,송파구,203138
20240520,양천구,37543
20240520,영등포구,321199
20240520,은평구,128866
20240520,종로구,242337
20240520,중구,272681
20240520,중랑구,97554
20240521,강남구,417586
20240521,강동구,101762
20240521,강북구,52388
20240521,강서구,195404
20240521,관악구,162238
20240521,광진구,68250
20240521,구로구,135602
20240521,금천구,106823
20240521,노원구,187739
20240521,도봉구,101861
20240521,동대문구,113551
20240521,동작구,98847
20240521,마포구,270812
20240521,서대문구,107692
20240521,서초구,160958
20240521,성동구,135642
20240521,성북구,54716
20240521,송파구,218416
20240521,양천구,39300
20240521,영등포구,337655
20240521,은평구,132564
20240521,종로구,255304
20240521,중구,287785
20240521,중랑구,100130
20240522,강남구,412534
20240522,강동구,102254
20240522,강북구,52629
20240522,강서구,197175
20240522,관악구,164139
20240522,광진구,68248
20240522,구로구,137121
20240522,금천구,105866
20240522,노원구,187671
20240522,도봉구,101816
20240522,동대문구,117226
20240522,동작구,99583
20240522,마포구,272292
20240522,서대문구,108168
20240522,서초구,160199
20240522,성동구,142225
20240522,성북구,55242
20240522,송파구,216195
20240522,양천구,38879
20240522,영등포구,341303
20240522,은평구,132457
20240522,종로구,261949
20240522,중구,290025
20240522,중랑구,100247
20240523,강남구,415903
20240523,강동구,101479
20240523,강북구,52318
20240523,강서구,196866
20240523,관악구,164907
20240523,광진구,68426
20240523,구로구,136805
20240523,금천구,105277
20240523,노원구,185945
20240523,도봉구,101466
20240523,동대문구,118939
20240523,동작구,99396
20240523,마포구,277505
20240523,서대문구,109140
20240523,서초구,163906
20240523,성동구,141381
20240523,성북구,54941
20240523,송파구,218002
20240523,양천구,38800
20240523,영등포구,345893
20240523,은평구,132867
20240523,종로구,261539
20240523,중구,293202
20240523,중랑구,99769
20240524,강남구,423684
20240524,강동구,103842
20240524,강북구,53156
20240524,강서구,200600
20240524,관악구,172241
20240524,광진구,71418
20240524,구로구,138385
20240524,금천구,104330
20240524,노원구,187272
20240524,도봉구,104318
20240524,동대문구,121528
20240524,동작구,103222
20240524,마포구,291736
20240524,서대문구,110117
20240524,서초구,177179
20240524,성동구,146092
20240524,성북구,55028
20240524,송파구,224837
20240524,양천구,39487
20240524,영등포구,355384
20240524,은평구,135055
20240524,종로구,270120
20240524,중구,296670
20240524,중랑구,102055
20240525,강남구,251005
20240525,강동구,73691
20240525,강북구,44381
20240525,강서구,144325
20240525,관악구,143724
20240525,광진구,63807
20240525,구로구,96822
20240525,금천구,44851
20240525,노원구,154345
20240525,도봉구,85092
20240525,동대문구,90582
20240525,동작구,81069
20240525,마포구,272966
20240525,서대문구,89922
20240525,서초구,153238
20240525,성동구,106757
20240525,성북구,40398
20240525,송파구,160629
20240525,양천구,28294
20240525,영등포구,252864
20240525,은평구,106923
20240525,종로구,223289
